Log File Name;Locator Count Coherence;Round Type Set
/home/cloud/Documents/PlanetLab/ucl/mappings/onelab1-EID-85.184.96.0-MR-206.223.132.89.log;True;set([20])
/home/cloud/Documents/PlanetLab/ucl/mappings/onelab1-EID-153.16.21.213-MR-217.8.98.46.log;True;set([1])
/home/cloud/Documents/PlanetLab/ucl/mappings/onelab1-EID-153.16.12.64-MR-173.36.254.164.log;True;set([1])
/home/cloud/Documents/PlanetLab/ucl/mappings/onelab1-EID-217.30.94.98-MR-195.50.116.18.log;True;set([1, 20])
/home/cloud/Documents/PlanetLab/ucl/mappings/onelab1-EID-153.16.30.0-MR-193.162.145.50.log;True;set([0, 1])
/home/cloud/Documents/PlanetLab/ucl/mappings/onelab1-EID-37.77.57.196-MR-149.20.48.77.log;True;set([1, 20])
/home/cloud/Documents/PlanetLab/ucl/mappings/onelab1-EID-64.0.0.0-MR-217.8.98.46.log;True;set([1])
/home/cloud/Documents/PlanetLab/ucl/mappings/onelab1-EID-153.16.47.0-MR-202.51.247.10.log;True;set([0, 1])
/home/cloud/Documents/PlanetLab/ucl/mappings/onelab1-EID-153.16.44.32-MR-217.8.98.42.log;True;set([1])
/home/cloud/Documents/PlanetLab/ucl/mappings/onelab1-EID-153.16.46.0-MR-195.50.116.18.log;True;set([20])
/home/cloud/Documents/PlanetLab/ucl/mappings/onelab1-EID-153.16.30.32-MR-217.8.98.42.log;True;set([1])
/home/cloud/Documents/PlanetLab/ucl/mappings/onelab1-EID-153.16.21.216-MR-149.20.48.77.log;True;set([1, 20])
/home/cloud/Documents/PlanetLab/ucl/mappings/onelab1-EID-153.16.47.0-MR-217.8.97.6.log;True;set([0, 1, 20])
/home/cloud/Documents/PlanetLab/ucl/mappings/onelab1-EID-153.16.30.128-MR-195.50.116.18.log;True;set([1, 20])
/home/cloud/Documents/PlanetLab/ucl/mappings/onelab1-EID-153.16.75.0-MR-198.6.255.37.log;True;set([1, 20])
/home/cloud/Documents/PlanetLab/ucl/mappings/onelab1-EID-153.16.96.0-MR-217.8.98.42.log;True;set([1])
/home/cloud/Documents/PlanetLab/ucl/mappings/onelab1-EID-153.16.25.112-MR-206.223.132.89.log;True;set([20])
/home/cloud/Documents/PlanetLab/ucl/mappings/onelab1-EID-153.16.50.96-MR-198.6.255.40.log;True;set([0])
/home/cloud/Documents/PlanetLab/ucl/mappings/onelab1-EID-204.0.0.0-MR-173.36.254.164.log;True;set([1])
/home/cloud/Documents/PlanetLab/ucl/mappings/onelab1-EID-205.203.224.0-MR-149.20.48.61.log;True;set([20])
/home/cloud/Documents/PlanetLab/ucl/mappings/onelab1-EID-153.16.47.96-MR-217.8.98.42.log;True;set([1])
/home/cloud/Documents/PlanetLab/ucl/mappings/onelab1-EID-153.16.49.208-MR-217.8.98.42.log;True;set([1])
/home/cloud/Documents/PlanetLab/ucl/mappings/onelab1-EID-153.16.32.32-MR-195.50.116.18.log;True;set([1, 20])
/home/cloud/Documents/PlanetLab/ucl/mappings/onelab1-EID-32.0.0.0-MR-202.214.86.252.log;True;set([1, 20])
/home/cloud/Documents/PlanetLab/ucl/mappings/onelab1-EID-153.16.25.96-MR-193.162.145.50.log;True;set([1])
/home/cloud/Documents/PlanetLab/ucl/mappings/onelab1-EID-205.202.0.0-MR-217.8.98.46.log;True;set([1])
/home/cloud/Documents/PlanetLab/ucl/mappings/onelab1-EID-153.16.30.32-MR-198.6.255.37.log;True;set([1, 20])
/home/cloud/Documents/PlanetLab/ucl/mappings/onelab1-EID-153.16.17.0-MR-202.214.86.252.log;True;set([1, 20])
/home/cloud/Documents/PlanetLab/ucl/mappings/onelab1-EID-153.16.13.80-MR-149.20.48.61.log;True;set([0, 1, 20])
/home/cloud/Documents/PlanetLab/ucl/mappings/onelab1-EID-37.77.128.0-MR-202.214.86.252.log;True;set([20])
/home/cloud/Documents/PlanetLab/ucl/mappings/onelab1-EID-153.16.18.96-MR-198.6.255.37.log;True;set([0, 1, 20])
/home/cloud/Documents/PlanetLab/ucl/mappings/onelab1-EID-153.16.49.0-MR-198.6.255.40.log;True;set([1, 20])
/home/cloud/Documents/PlanetLab/ucl/mappings/onelab1-EID-153.16.32.160-MR-149.20.48.61.log;True;set([1, 20])
/home/cloud/Documents/PlanetLab/ucl/mappings/onelab1-EID-153.16.22.195-MR-149.20.48.61.log;True;set([1, 20])
/home/cloud/Documents/PlanetLab/ucl/mappings/onelab1-EID-217.30.94.49-MR-195.50.116.18.log;True;set([1, 20])
/home/cloud/Documents/PlanetLab/ucl/mappings/onelab1-EID-217.30.94.128-MR-195.50.116.18.log;True;set([1, 20])
/home/cloud/Documents/PlanetLab/ucl/mappings/onelab1-EID-38.125.16.0-MR-202.51.247.10.log;True;set([1])
/home/cloud/Documents/PlanetLab/ucl/mappings/onelab1-EID-153.16.44.240-MR-195.50.116.18.log;True;set([20])
/home/cloud/Documents/PlanetLab/ucl/mappings/onelab1-EID-217.30.95.0-MR-202.51.247.10.log;True;set([1])
/home/cloud/Documents/PlanetLab/ucl/mappings/onelab1-EID-153.16.44.48-MR-217.8.98.46.log;True;set([0])
/home/cloud/Documents/PlanetLab/ucl/mappings/onelab1-EID-153.16.70.112-MR-206.223.132.89.log;False;set([0, 1])
/home/cloud/Documents/PlanetLab/ucl/mappings/onelab1-EID-144.0.0.0-MR-193.162.145.50.log;True;set([1])
/home/cloud/Documents/PlanetLab/ucl/mappings/onelab1-EID-153.16.53.0-MR-202.51.247.10.log;True;set([1])
/home/cloud/Documents/PlanetLab/ucl/mappings/onelab1-EID-217.30.94.48-MR-206.223.132.89.log;True;set([1, 20])
/home/cloud/Documents/PlanetLab/ucl/mappings/onelab1-EID-153.16.45.0-MR-202.51.247.10.log;True;set([1])
/home/cloud/Documents/PlanetLab/ucl/mappings/onelab1-EID-194.128.0.0-MR-195.50.116.18.log;True;set([20])
/home/cloud/Documents/PlanetLab/ucl/mappings/onelab1-EID-204.0.0.0-MR-217.8.97.6.log;True;set([20])
/home/cloud/Documents/PlanetLab/ucl/mappings/onelab1-EID-217.30.94.114-MR-202.214.86.252.log;True;set([1, 20])
/home/cloud/Documents/PlanetLab/ucl/mappings/onelab1-EID-85.184.72.0-MR-149.20.48.61.log;True;set([20])
/home/cloud/Documents/PlanetLab/ucl/mappings/onelab1-EID-194.226.144.0-MR-193.162.145.50.log;True;set([1])
/home/cloud/Documents/PlanetLab/ucl/mappings/onelab1-EID-153.16.48.160-MR-173.36.254.164.log;True;set([1])
/home/cloud/Documents/PlanetLab/ucl/mappings/onelab1-EID-153.16.43.64-MR-206.223.132.89.log;True;set([20])
/home/cloud/Documents/PlanetLab/ucl/mappings/onelab1-EID-153.16.70.16-MR-173.36.254.164.log;False;set([0, 1])
/home/cloud/Documents/PlanetLab/ucl/mappings/onelab1-EID-194.240.0.0-MR-198.6.255.40.log;True;set([1, 20])
/home/cloud/Documents/PlanetLab/ucl/mappings/onelab1-EID-153.16.47.32-MR-198.6.255.37.log;True;set([1, 20])
/home/cloud/Documents/PlanetLab/ucl/mappings/onelab1-EID-153.16.26.128-MR-149.20.48.77.log;True;set([1, 20])
/home/cloud/Documents/PlanetLab/ucl/mappings/onelab1-EID-37.77.57.128-MR-206.223.132.89.log;True;set([0, 1])
/home/cloud/Documents/PlanetLab/ucl/mappings/onelab1-EID-153.16.30.192-MR-202.214.86.252.log;True;set([20])
/home/cloud/Documents/PlanetLab/ucl/mappings/onelab1-EID-85.160.0.0-MR-217.8.98.42.log;True;set([1])
/home/cloud/Documents/PlanetLab/ucl/mappings/onelab1-EID-153.16.23.80-MR-198.6.255.37.log;True;set([0, 20])
/home/cloud/Documents/PlanetLab/ucl/mappings/onelab1-EID-153.16.22.200-MR-193.162.145.50.log;True;set([1])
/home/cloud/Documents/PlanetLab/ucl/mappings/onelab1-EID-217.30.94.80-MR-217.8.97.6.log;True;set([1, 20])
/home/cloud/Documents/PlanetLab/ucl/mappings/onelab1-EID-217.30.94.1-MR-206.223.132.89.log;True;set([1, 20])
/home/cloud/Documents/PlanetLab/ucl/mappings/onelab1-EID-194.227.0.0-MR-195.50.116.18.log;True;set([20])
/home/cloud/Documents/PlanetLab/ucl/mappings/onelab1-EID-153.16.42.0-MR-193.162.145.50.log;True;set([1])
/home/cloud/Documents/PlanetLab/ucl/mappings/onelab1-EID-153.16.44.208-MR-173.36.254.164.log;True;set([0, 1])
/home/cloud/Documents/PlanetLab/ucl/mappings/onelab1-EID-85.184.0.0-MR-217.8.97.6.log;True;set([20])
/home/cloud/Documents/PlanetLab/ucl/mappings/onelab1-EID-153.16.22.198-MR-202.214.86.252.log;True;set([1, 20])
/home/cloud/Documents/PlanetLab/ucl/mappings/onelab1-EID-199.192.0.0-MR-198.6.255.37.log;True;set([1, 20])
/home/cloud/Documents/PlanetLab/ucl/mappings/onelab1-EID-153.16.128.0-MR-173.36.254.164.log;True;set([1])
/home/cloud/Documents/PlanetLab/ucl/mappings/onelab1-EID-205.203.200.0-MR-198.6.255.40.log;True;set([1, 20])
/home/cloud/Documents/PlanetLab/ucl/mappings/onelab1-EID-217.30.94.241-MR-217.8.98.42.log;True;set([1, 20])
/home/cloud/Documents/PlanetLab/ucl/mappings/onelab1-EID-153.16.21.194-MR-217.8.98.42.log;True;set([1])
/home/cloud/Documents/PlanetLab/ucl/mappings/onelab1-EID-194.227.0.0-MR-202.214.86.252.log;True;set([20])
/home/cloud/Documents/PlanetLab/ucl/mappings/onelab1-EID-153.16.70.128-MR-217.8.97.6.log;True;set([20])
/home/cloud/Documents/PlanetLab/ucl/mappings/onelab1-EID-153.16.49.32-MR-193.162.145.50.log;True;set([1])
/home/cloud/Documents/PlanetLab/ucl/mappings/onelab1-EID-153.16.21.208-MR-149.20.48.61.log;True;set([1, 20])
/home/cloud/Documents/PlanetLab/ucl/mappings/onelab1-EID-153.16.44.64-MR-149.20.48.77.log;True;set([1, 20])
/home/cloud/Documents/PlanetLab/ucl/mappings/onelab1-EID-37.77.57.120-MR-195.50.116.18.log;True;set([1, 20])
/home/cloud/Documents/PlanetLab/ucl/mappings/onelab1-EID-217.30.94.34-MR-149.20.48.61.log;True;set([1, 20])
/home/cloud/Documents/PlanetLab/ucl/mappings/onelab1-EID-205.200.0.0-MR-217.8.98.42.log;True;set([1])
/home/cloud/Documents/PlanetLab/ucl/mappings/onelab1-EID-38.124.0.0-MR-202.214.86.252.log;True;set([20])
/home/cloud/Documents/PlanetLab/ucl/mappings/onelab1-EID-153.16.6.0-MR-149.20.48.61.log;True;set([1, 20])
/home/cloud/Documents/PlanetLab/ucl/mappings/onelab1-EID-37.77.59.0-MR-195.50.116.18.log;True;set([20])
/home/cloud/Documents/PlanetLab/ucl/mappings/onelab1-EID-153.16.52.0-MR-149.20.48.77.log;True;set([0, 1])
/home/cloud/Documents/PlanetLab/ucl/mappings/onelab1-EID-85.176.0.0-MR-206.223.132.89.log;True;set([1, 20])
/home/cloud/Documents/PlanetLab/ucl/mappings/onelab1-EID-153.16.70.80-MR-217.8.97.6.log;True;set([0, 1, 20])
/home/cloud/Documents/PlanetLab/ucl/mappings/onelab1-EID-199.119.75.16-MR-206.223.132.89.log;True;set([0, 1])
/home/cloud/Documents/PlanetLab/ucl/mappings/onelab1-EID-217.24.0.0-MR-202.214.86.252.log;True;set([20])
/home/cloud/Documents/PlanetLab/ucl/mappings/onelab1-EID-199.119.76.0-MR-206.223.132.89.log;True;set([1, 20])
/home/cloud/Documents/PlanetLab/ucl/mappings/onelab1-EID-153.16.23.96-MR-193.162.145.50.log;True;set([1])
/home/cloud/Documents/PlanetLab/ucl/mappings/onelab1-EID-153.16.51.32-MR-193.162.145.50.log;True;set([1])
/home/cloud/Documents/PlanetLab/ucl/mappings/onelab1-EID-37.77.48.0-MR-217.8.98.42.log;True;set([1])
/home/cloud/Documents/PlanetLab/ucl/mappings/onelab1-EID-153.16.30.128-MR-217.8.98.42.log;True;set([1])
/home/cloud/Documents/PlanetLab/ucl/mappings/onelab1-EID-153.16.23.80-MR-195.50.116.18.log;True;set([0, 20])
/home/cloud/Documents/PlanetLab/ucl/mappings/onelab1-EID-153.16.17.80-MR-173.36.254.164.log;True;set([0, 1])
/home/cloud/Documents/PlanetLab/ucl/mappings/onelab1-EID-153.16.48.160-MR-149.20.48.61.log;True;set([1, 20])
/home/cloud/Documents/PlanetLab/ucl/mappings/onelab1-EID-85.184.64.0-MR-217.8.97.6.log;True;set([20])
/home/cloud/Documents/PlanetLab/ucl/mappings/onelab1-EID-217.30.0.0-MR-202.214.86.252.log;True;set([20])
/home/cloud/Documents/PlanetLab/ucl/mappings/onelab1-EID-85.184.16.0-MR-193.162.145.50.log;True;set([1])
/home/cloud/Documents/PlanetLab/ucl/mappings/onelab1-EID-153.16.41.0-MR-149.20.48.61.log;True;set([1, 20])
/home/cloud/Documents/PlanetLab/ucl/mappings/onelab1-EID-153.16.47.160-MR-217.8.97.6.log;True;set([0, 1, 20])
/home/cloud/Documents/PlanetLab/ucl/mappings/onelab1-EID-153.16.32.192-MR-195.50.116.18.log;True;set([0])
/home/cloud/Documents/PlanetLab/ucl/mappings/onelab1-EID-217.30.94.82-MR-173.36.254.164.log;True;set([1, 20])
/home/cloud/Documents/PlanetLab/ucl/mappings/onelab1-EID-153.16.50.144-MR-202.51.247.10.log;True;set([1])
/home/cloud/Documents/PlanetLab/ucl/mappings/onelab1-EID-153.16.66.224-MR-202.51.247.10.log;True;set([0])
/home/cloud/Documents/PlanetLab/ucl/mappings/onelab1-EID-153.16.44.120-MR-193.162.145.50.log;True;set([0, 1])
/home/cloud/Documents/PlanetLab/ucl/mappings/onelab1-EID-153.16.44.128-MR-206.223.132.89.log;True;set([1, 20])
/home/cloud/Documents/PlanetLab/ucl/mappings/onelab1-EID-48.0.0.0-MR-198.6.255.37.log;True;set([20])
/home/cloud/Documents/PlanetLab/ucl/mappings/onelab1-EID-153.16.22.144-MR-202.51.247.10.log;True;set([0, 1])
/home/cloud/Documents/PlanetLab/ucl/mappings/onelab1-EID-153.16.22.218-MR-202.51.247.10.log;True;set([1])
/home/cloud/Documents/PlanetLab/ucl/mappings/onelab1-EID-153.16.22.192-MR-173.36.254.164.log;True;set([1])
/home/cloud/Documents/PlanetLab/ucl/mappings/onelab1-EID-194.227.0.0-MR-173.36.254.164.log;True;set([1])
/home/cloud/Documents/PlanetLab/ucl/mappings/onelab1-EID-38.112.0.0-MR-195.50.116.18.log;True;set([20])
/home/cloud/Documents/PlanetLab/ucl/mappings/onelab1-EID-153.16.21.216-MR-206.223.132.89.log;True;set([20])
/home/cloud/Documents/PlanetLab/ucl/mappings/onelab1-EID-37.77.57.200-MR-198.6.255.37.log;True;set([20])
/home/cloud/Documents/PlanetLab/ucl/mappings/onelab1-EID-153.16.32.64-MR-195.50.116.18.log;True;set([1, 20])
/home/cloud/Documents/PlanetLab/ucl/mappings/onelab1-EID-156.0.0.0-MR-195.50.116.18.log;True;set([20])
/home/cloud/Documents/PlanetLab/ucl/mappings/onelab1-EID-153.16.47.96-MR-195.50.116.18.log;True;set([1, 20])
/home/cloud/Documents/PlanetLab/ucl/mappings/onelab1-EID-199.212.64.0-MR-193.162.145.50.log;True;set([1])
/home/cloud/Documents/PlanetLab/ucl/mappings/onelab1-EID-153.16.25.144-MR-149.20.48.77.log;True;set([1, 20])
/home/cloud/Documents/PlanetLab/ucl/mappings/onelab1-EID-153.16.43.64-MR-217.8.98.42.log;True;set([1])
/home/cloud/Documents/PlanetLab/ucl/mappings/onelab1-EID-199.119.128.0-MR-149.20.48.61.log;True;set([20])
/home/cloud/Documents/PlanetLab/ucl/mappings/onelab1-EID-153.16.30.96-MR-206.223.132.89.log;True;set([0])
/home/cloud/Documents/PlanetLab/ucl/mappings/onelab1-EID-37.77.59.0-MR-217.8.97.6.log;True;set([20])
/home/cloud/Documents/PlanetLab/ucl/mappings/onelab1-EID-153.20.0.0-MR-195.50.116.18.log;True;set([20])
/home/cloud/Documents/PlanetLab/ucl/mappings/onelab1-EID-153.16.15.0-MR-149.20.48.61.log;True;set([1, 20])
/home/cloud/Documents/PlanetLab/ucl/mappings/onelab1-EID-206.0.0.0-MR-149.20.48.77.log;True;set([1, 20])
/home/cloud/Documents/PlanetLab/ucl/mappings/onelab1-EID-85.184.185.0-MR-198.6.255.40.log;True;set([20])
/home/cloud/Documents/PlanetLab/ucl/mappings/onelab1-EID-153.16.30.96-MR-195.50.116.18.log;True;set([0])
/home/cloud/Documents/PlanetLab/ucl/mappings/onelab1-EID-153.64.0.0-MR-173.36.254.164.log;True;set([1])
/home/cloud/Documents/PlanetLab/ucl/mappings/onelab1-EID-153.16.22.211-MR-195.50.116.18.log;True;set([1, 20])
/home/cloud/Documents/PlanetLab/ucl/mappings/onelab1-EID-153.16.15.0-MR-217.8.97.6.log;True;set([1, 20])
/home/cloud/Documents/PlanetLab/ucl/mappings/onelab1-EID-199.212.112.0-MR-149.20.48.61.log;True;set([20])
/home/cloud/Documents/PlanetLab/ucl/mappings/onelab1-EID-153.16.22.214-MR-217.8.98.42.log;True;set([1])
/home/cloud/Documents/PlanetLab/ucl/mappings/onelab1-EID-153.16.40.0-MR-149.20.48.61.log;True;set([1, 20])
/home/cloud/Documents/PlanetLab/ucl/mappings/onelab1-EID-153.16.15.0-MR-217.8.98.42.log;True;set([1])
/home/cloud/Documents/PlanetLab/ucl/mappings/onelab1-EID-153.16.21.216-MR-195.50.116.18.log;True;set([20])
/home/cloud/Documents/PlanetLab/ucl/mappings/onelab1-EID-199.0.0.0-MR-149.20.48.77.log;True;set([20])
/home/cloud/Documents/PlanetLab/ucl/mappings/onelab1-EID-153.16.50.192-MR-195.50.116.18.log;True;set([1, 20])
/home/cloud/Documents/PlanetLab/ucl/mappings/onelab1-EID-153.16.72.0-MR-149.20.48.77.log;True;set([20])
/home/cloud/Documents/PlanetLab/ucl/mappings/onelab1-EID-153.16.50.64-MR-198.6.255.37.log;True;set([1, 20])
/home/cloud/Documents/PlanetLab/ucl/mappings/onelab1-EID-199.224.0.0-MR-173.36.254.164.log;True;set([1])
/home/cloud/Documents/PlanetLab/ucl/mappings/onelab1-EID-37.77.0.0-MR-206.223.132.89.log;True;set([1, 20])
/home/cloud/Documents/PlanetLab/ucl/mappings/onelab1-EID-153.16.192.0-MR-149.20.48.61.log;True;set([20])
/home/cloud/Documents/PlanetLab/ucl/mappings/onelab1-EID-153.16.47.16-MR-149.20.48.77.log;False;set([0])
/home/cloud/Documents/PlanetLab/ucl/mappings/onelab1-EID-37.77.60.0-MR-217.8.97.6.log;True;set([1, 20])
/home/cloud/Documents/PlanetLab/ucl/mappings/onelab1-EID-205.203.208.0-MR-217.8.98.42.log;True;set([1])
/home/cloud/Documents/PlanetLab/ucl/mappings/onelab1-EID-85.184.160.0-MR-217.8.98.42.log;True;set([1])
/home/cloud/Documents/PlanetLab/ucl/mappings/onelab1-EID-153.16.18.176-MR-206.223.132.89.log;False;set([0, 1, 20])
/home/cloud/Documents/PlanetLab/ucl/mappings/onelab1-EID-153.16.39.0-MR-217.8.97.6.log;True;set([1, 20])
/home/cloud/Documents/PlanetLab/ucl/mappings/onelab1-EID-217.30.94.144-MR-193.162.145.50.log;True;set([1, 20])
/home/cloud/Documents/PlanetLab/ucl/mappings/onelab1-EID-153.16.13.128-MR-173.36.254.164.log;True;set([1])
/home/cloud/Documents/PlanetLab/ucl/mappings/onelab1-EID-153.16.22.215-MR-149.20.48.77.log;True;set([0, 1, 20])
/home/cloud/Documents/PlanetLab/ucl/mappings/onelab1-EID-85.184.2.0-MR-195.50.116.18.log;True;set([20])
/home/cloud/Documents/PlanetLab/ucl/mappings/onelab1-EID-217.30.94.82-MR-206.223.132.89.log;True;set([1, 20])
/home/cloud/Documents/PlanetLab/ucl/mappings/onelab1-EID-153.16.21.208-MR-193.162.145.50.log;True;set([1])
/home/cloud/Documents/PlanetLab/ucl/mappings/onelab1-EID-199.119.75.32-MR-217.8.97.6.log;True;set([20])
/home/cloud/Documents/PlanetLab/ucl/mappings/onelab1-EID-153.16.25.80-MR-193.162.145.50.log;True;set([1])
/home/cloud/Documents/PlanetLab/ucl/mappings/onelab1-EID-199.212.128.0-MR-149.20.48.61.log;True;set([20])
/home/cloud/Documents/PlanetLab/ucl/mappings/onelab1-EID-194.226.192.0-MR-202.51.247.10.log;True;set([1])
/home/cloud/Documents/PlanetLab/ucl/mappings/onelab1-EID-37.77.57.196-MR-195.50.116.18.log;True;set([20])
/home/cloud/Documents/PlanetLab/ucl/mappings/onelab1-EID-38.125.16.0-MR-206.223.132.89.log;True;set([20])
/home/cloud/Documents/PlanetLab/ucl/mappings/onelab1-EID-153.16.47.144-MR-217.8.97.6.log;True;set([20])
/home/cloud/Documents/PlanetLab/ucl/mappings/onelab1-EID-153.16.21.204-MR-202.51.247.10.log;True;set([1])
/home/cloud/Documents/PlanetLab/ucl/mappings/onelab1-EID-37.77.56.128-MR-149.20.48.77.log;True;set([1, 20])
/home/cloud/Documents/PlanetLab/ucl/mappings/onelab1-EID-153.16.17.224-MR-217.8.97.6.log;True;set([0, 1])
/home/cloud/Documents/PlanetLab/ucl/mappings/onelab1-EID-85.184.64.0-MR-198.6.255.40.log;True;set([20])
/home/cloud/Documents/PlanetLab/ucl/mappings/onelab1-EID-153.16.49.208-MR-149.20.48.77.log;True;set([1, 20])
/home/cloud/Documents/PlanetLab/ucl/mappings/onelab1-EID-217.30.94.241-MR-149.20.48.61.log;True;set([1, 20])
/home/cloud/Documents/PlanetLab/ucl/mappings/onelab1-EID-153.17.0.0-MR-198.6.255.40.log;True;set([20])
/home/cloud/Documents/PlanetLab/ucl/mappings/onelab1-EID-153.16.70.0-MR-173.36.254.164.log;True;set([0, 1])
/home/cloud/Documents/PlanetLab/ucl/mappings/onelab1-EID-153.16.30.0-MR-149.20.48.61.log;True;set([0])
/home/cloud/Documents/PlanetLab/ucl/mappings/onelab1-EID-153.16.16.0-MR-173.36.254.164.log;True;set([0])
/home/cloud/Documents/PlanetLab/ucl/mappings/onelab1-EID-153.16.70.192-MR-198.6.255.37.log;True;set([1, 20])
/home/cloud/Documents/PlanetLab/ucl/mappings/onelab1-EID-153.16.18.144-MR-202.51.247.10.log;True;set([1])
/home/cloud/Documents/PlanetLab/ucl/mappings/onelab1-EID-153.16.25.32-MR-217.8.98.46.log;True;set([1])
/home/cloud/Documents/PlanetLab/ucl/mappings/onelab1-EID-153.16.52.128-MR-198.6.255.37.log;True;set([20])
/home/cloud/Documents/PlanetLab/ucl/mappings/onelab1-EID-85.184.16.0-MR-202.214.86.252.log;True;set([20])
/home/cloud/Documents/PlanetLab/ucl/mappings/onelab1-EID-220.0.0.0-MR-149.20.48.77.log;True;set([20])
/home/cloud/Documents/PlanetLab/ucl/mappings/onelab1-EID-153.16.50.32-MR-202.51.247.10.log;True;set([1, 21])
/home/cloud/Documents/PlanetLab/ucl/mappings/onelab1-EID-153.16.4.0-MR-202.51.247.10.log;True;set([0, 1])
/home/cloud/Documents/PlanetLab/ucl/mappings/onelab1-EID-217.30.88.0-MR-193.162.145.50.log;True;set([1])
/home/cloud/Documents/PlanetLab/ucl/mappings/onelab1-EID-205.0.0.0-MR-217.8.98.46.log;True;set([1])
/home/cloud/Documents/PlanetLab/ucl/mappings/onelab1-EID-153.16.50.96-MR-173.36.254.164.log;True;set([0, 1])
/home/cloud/Documents/PlanetLab/ucl/mappings/onelab1-EID-160.0.0.0-MR-193.162.145.50.log;True;set([1])
/home/cloud/Documents/PlanetLab/ucl/mappings/onelab1-EID-199.118.0.0-MR-195.50.116.18.log;True;set([20])
/home/cloud/Documents/PlanetLab/ucl/mappings/onelab1-EID-153.16.54.0-MR-217.8.97.6.log;True;set([20])
/home/cloud/Documents/PlanetLab/ucl/mappings/onelab1-EID-153.16.36.0-MR-198.6.255.37.log;True;set([0, 1])
/home/cloud/Documents/PlanetLab/ucl/mappings/onelab1-EID-217.30.94.1-MR-217.8.98.46.log;True;set([1, 20])
/home/cloud/Documents/PlanetLab/ucl/mappings/onelab1-EID-217.31.0.0-MR-198.6.255.40.log;True;set([20])
/home/cloud/Documents/PlanetLab/ucl/mappings/onelab1-EID-199.119.72.0-MR-198.6.255.40.log;True;set([1])
/home/cloud/Documents/PlanetLab/ucl/mappings/onelab1-EID-153.16.74.0-MR-217.8.98.42.log;True;set([0, 1])
/home/cloud/Documents/PlanetLab/ucl/mappings/onelab1-EID-153.16.50.112-MR-217.8.97.6.log;True;set([1, 20])
/home/cloud/Documents/PlanetLab/ucl/mappings/onelab1-EID-153.16.21.200-MR-193.162.145.50.log;True;set([1])
/home/cloud/Documents/PlanetLab/ucl/mappings/onelab1-EID-153.16.22.214-MR-198.6.255.40.log;True;set([1, 20])
/home/cloud/Documents/PlanetLab/ucl/mappings/onelab1-EID-216.0.0.0-MR-217.8.98.42.log;True;set([1])
/home/cloud/Documents/PlanetLab/ucl/mappings/onelab1-EID-153.16.22.212-MR-173.36.254.164.log;True;set([1])
/home/cloud/Documents/PlanetLab/ucl/mappings/onelab1-EID-153.16.44.48-MR-173.36.254.164.log;True;set([0, 1])
/home/cloud/Documents/PlanetLab/ucl/mappings/onelab1-EID-85.184.72.0-MR-173.36.254.164.log;True;set([1])
/home/cloud/Documents/PlanetLab/ucl/mappings/onelab1-EID-153.16.25.16-MR-149.20.48.61.log;True;set([0, 1])
/home/cloud/Documents/PlanetLab/ucl/mappings/onelab1-EID-153.16.25.64-MR-198.6.255.40.log;True;set([1, 20])
/home/cloud/Documents/PlanetLab/ucl/mappings/onelab1-EID-153.16.32.208-MR-202.51.247.10.log;True;set([0, 1, 20])
/home/cloud/Documents/PlanetLab/ucl/mappings/onelab1-EID-217.30.94.226-MR-202.214.86.252.log;True;set([1, 20])
/home/cloud/Documents/PlanetLab/ucl/mappings/onelab1-EID-153.16.22.211-MR-217.8.98.46.log;True;set([1])
/home/cloud/Documents/PlanetLab/ucl/mappings/onelab1-EID-153.16.50.160-MR-173.36.254.164.log;True;set([1])
/home/cloud/Documents/PlanetLab/ucl/mappings/onelab1-EID-153.16.32.160-MR-195.50.116.18.log;True;set([1, 20])
/home/cloud/Documents/PlanetLab/ucl/mappings/onelab1-EID-217.30.94.96-MR-217.8.97.6.log;True;set([1, 20])
/home/cloud/Documents/PlanetLab/ucl/mappings/onelab1-EID-153.16.44.96-MR-217.8.98.42.log;True;set([0, 20])
/home/cloud/Documents/PlanetLab/ucl/mappings/onelab1-EID-153.16.51.128-MR-198.6.255.37.log;True;set([20])
/home/cloud/Documents/PlanetLab/ucl/mappings/onelab1-EID-153.16.13.192-MR-149.20.48.61.log;True;set([0, 1, 20])
/home/cloud/Documents/PlanetLab/ucl/mappings/onelab1-EID-37.77.57.32-MR-217.8.97.6.log;True;set([20])
/home/cloud/Documents/PlanetLab/ucl/mappings/onelab1-EID-38.96.0.0-MR-217.8.98.42.log;True;set([1])
/home/cloud/Documents/PlanetLab/ucl/mappings/onelab1-EID-153.16.21.205-MR-217.8.97.6.log;True;set([1, 20])
/home/cloud/Documents/PlanetLab/ucl/mappings/onelab1-EID-217.30.94.98-MR-217.8.97.6.log;True;set([1, 20])
/home/cloud/Documents/PlanetLab/ucl/mappings/onelab1-EID-153.16.22.214-MR-193.162.145.50.log;True;set([1])
/home/cloud/Documents/PlanetLab/ucl/mappings/onelab1-EID-85.184.3.252-MR-217.8.98.46.log;True;set([1])
/home/cloud/Documents/PlanetLab/ucl/mappings/onelab1-EID-153.16.50.64-MR-217.8.98.42.log;True;set([1])
/home/cloud/Documents/PlanetLab/ucl/mappings/onelab1-EID-153.16.18.224-MR-198.6.255.37.log;True;set([1, 20])
/home/cloud/Documents/PlanetLab/ucl/mappings/onelab1-EID-85.184.2.0-MR-198.6.255.37.log;True;set([1, 20])
