EID;Resolver;Locator Count Consistence
199.128.0.0;206.223.132.89;True
199.128.0.0;217.8.97.6;True
199.128.0.0;217.8.98.42;True
199.128.0.0;217.8.98.46;True
199.192.0.0;149.20.48.61;True
199.192.0.0;149.20.48.77;True
199.192.0.0;173.36.254.164;True
199.192.0.0;193.162.145.50;True
199.192.0.0;195.50.116.18;True
199.192.0.0;198.6.255.37;True
199.192.0.0;198.6.255.40;True
199.192.0.0;202.51.247.10;True
199.192.0.0;202.214.86.252;True
199.192.0.0;206.223.132.89;True
199.192.0.0;217.8.97.6;True
199.192.0.0;217.8.98.42;True
199.192.0.0;217.8.98.46;True
199.208.0.0;149.20.48.61;True
199.208.0.0;149.20.48.77;True
199.208.0.0;173.36.254.164;True
199.208.0.0;193.162.145.50;True
199.208.0.0;195.50.116.18;True
199.208.0.0;198.6.255.37;True
199.208.0.0;198.6.255.40;True
199.208.0.0;202.51.247.10;True
199.208.0.0;202.214.86.252;True
199.208.0.0;206.223.132.89;True
199.208.0.0;217.8.97.6;True
199.208.0.0;217.8.98.42;True
199.208.0.0;217.8.98.46;True
199.212.0.0;149.20.48.61;True
199.212.0.0;149.20.48.77;True
199.212.0.0;173.36.254.164;True
199.212.0.0;193.162.145.50;True
199.212.0.0;195.50.116.18;True
199.212.0.0;198.6.255.37;True
199.212.0.0;198.6.255.40;True
199.212.0.0;202.51.247.10;True
199.212.0.0;202.214.86.252;True
199.212.0.0;206.223.132.89;True
199.212.0.0;217.8.97.6;True
199.212.0.0;217.8.98.42;True
199.212.0.0;217.8.98.46;True
199.212.64.0;149.20.48.61;True
199.212.64.0;149.20.48.77;True
199.212.64.0;173.36.254.164;True
199.212.64.0;193.162.145.50;True
199.212.64.0;195.50.116.18;True
199.212.64.0;198.6.255.37;True
199.212.64.0;198.6.255.40;True
199.212.64.0;202.51.247.10;True
199.212.64.0;202.214.86.252;True
199.212.64.0;206.223.132.89;True
199.212.64.0;217.8.97.6;True
199.212.64.0;217.8.98.42;True
199.212.64.0;217.8.98.46;True
199.212.96.0;149.20.48.61;True
199.212.96.0;149.20.48.77;True
199.212.96.0;173.36.254.164;True
199.212.96.0;193.162.145.50;True
199.212.96.0;195.50.116.18;True
199.212.96.0;198.6.255.37;True
199.212.96.0;198.6.255.40;True
199.212.96.0;202.51.247.10;True
199.212.96.0;202.214.86.252;True
199.212.96.0;206.223.132.89;True
199.212.96.0;217.8.97.6;True
199.212.96.0;217.8.98.42;True
199.212.96.0;217.8.98.46;True
199.212.112.0;149.20.48.61;True
199.212.112.0;149.20.48.77;True
199.212.112.0;173.36.254.164;True
199.212.112.0;193.162.145.50;True
199.212.112.0;195.50.116.18;True
199.212.112.0;198.6.255.37;True
199.212.112.0;198.6.255.40;True
199.212.112.0;202.51.247.10;True
199.212.112.0;202.214.86.252;True
199.212.112.0;206.223.132.89;True
199.212.112.0;217.8.97.6;True
199.212.112.0;217.8.98.42;True
199.212.112.0;217.8.98.46;True
199.212.120.0;149.20.48.61;True
199.212.120.0;149.20.48.77;True
199.212.120.0;173.36.254.164;True
199.212.120.0;193.162.145.50;True
199.212.120.0;195.50.116.18;True
199.212.120.0;198.6.255.37;True
199.212.120.0;198.6.255.40;True
199.212.120.0;202.51.247.10;True
199.212.120.0;202.214.86.252;True
199.212.120.0;206.223.132.89;True
199.212.120.0;217.8.97.6;True
199.212.120.0;217.8.98.42;True
199.212.120.0;217.8.98.46;True
199.212.124.0;149.20.48.61;True
199.212.124.0;149.20.48.77;True
199.212.124.0;173.36.254.164;True
199.212.124.0;193.162.145.50;True
199.212.124.0;195.50.116.18;True
199.212.124.0;198.6.255.37;True
199.212.124.0;198.6.255.40;True
199.212.124.0;202.51.247.10;True
199.212.124.0;202.214.86.252;True
199.212.124.0;206.223.132.89;True
199.212.124.0;217.8.97.6;True
199.212.124.0;217.8.98.42;True
199.212.124.0;217.8.98.46;True
199.212.125.0;149.20.48.61;True
199.212.125.0;149.20.48.77;True
199.212.125.0;173.36.254.164;True
199.212.125.0;193.162.145.50;True
199.212.125.0;195.50.116.18;True
199.212.125.0;198.6.255.37;True
199.212.125.0;198.6.255.40;True
199.212.125.0;202.51.247.10;True
199.212.125.0;202.214.86.252;True
199.212.125.0;206.223.132.89;True
199.212.125.0;217.8.97.6;True
199.212.125.0;217.8.98.42;True
199.212.125.0;217.8.98.46;True
199.212.126.0;149.20.48.61;True
199.212.126.0;149.20.48.77;True
199.212.126.0;173.36.254.164;True
199.212.126.0;193.162.145.50;True
199.212.126.0;195.50.116.18;True
199.212.126.0;198.6.255.37;True
199.212.126.0;198.6.255.40;True
199.212.126.0;202.51.247.10;True
199.212.126.0;202.214.86.252;True
199.212.126.0;206.223.132.89;True
199.212.126.0;217.8.97.6;True
199.212.126.0;217.8.98.42;True
199.212.126.0;217.8.98.46;True
199.212.128.0;149.20.48.61;True
199.212.128.0;149.20.48.77;True
199.212.128.0;173.36.254.164;True
199.212.128.0;193.162.145.50;True
199.212.128.0;195.50.116.18;True
199.212.128.0;198.6.255.37;True
199.212.128.0;198.6.255.40;True
199.212.128.0;202.51.247.10;True
199.212.128.0;202.214.86.252;True
199.212.128.0;206.223.132.89;True
199.212.128.0;217.8.97.6;True
199.212.128.0;217.8.98.42;True
199.212.128.0;217.8.98.46;True
199.213.0.0;149.20.48.61;True
199.213.0.0;149.20.48.77;True
199.213.0.0;173.36.254.164;True
199.213.0.0;193.162.145.50;True
199.213.0.0;195.50.116.18;True
199.213.0.0;198.6.255.37;True
199.213.0.0;198.6.255.40;True
199.213.0.0;202.51.247.10;True
199.213.0.0;202.214.86.252;True
199.213.0.0;206.223.132.89;True
199.213.0.0;217.8.97.6;True
199.213.0.0;217.8.98.42;True
199.213.0.0;217.8.98.46;True
199.214.0.0;149.20.48.61;True
199.214.0.0;149.20.48.77;True
199.214.0.0;173.36.254.164;True
199.214.0.0;193.162.145.50;True
199.214.0.0;195.50.116.18;True
199.214.0.0;198.6.255.37;True
199.214.0.0;198.6.255.40;True
199.214.0.0;202.51.247.10;True
199.214.0.0;202.214.86.252;True
199.214.0.0;206.223.132.89;True
199.214.0.0;217.8.97.6;True
199.214.0.0;217.8.98.42;True
199.214.0.0;217.8.98.46;True
199.216.0.0;149.20.48.61;True
199.216.0.0;149.20.48.77;True
199.216.0.0;173.36.254.164;True
199.216.0.0;193.162.145.50;True
199.216.0.0;195.50.116.18;True
199.216.0.0;198.6.255.37;True
199.216.0.0;198.6.255.40;True
199.216.0.0;202.51.247.10;True
199.216.0.0;202.214.86.252;True
199.216.0.0;206.223.132.89;True
199.216.0.0;217.8.97.6;True
199.216.0.0;217.8.98.42;True
199.216.0.0;217.8.98.46;True
199.224.0.0;149.20.48.61;True
199.224.0.0;149.20.48.77;True
199.224.0.0;173.36.254.164;True
199.224.0.0;193.162.145.50;True
199.224.0.0;195.50.116.18;True
199.224.0.0;198.6.255.37;True
199.224.0.0;198.6.255.40;True
199.224.0.0;202.51.247.10;True
199.224.0.0;202.214.86.252;True
199.224.0.0;206.223.132.89;True
199.224.0.0;217.8.97.6;True
199.224.0.0;217.8.98.42;True
199.224.0.0;217.8.98.46;True
200.0.0.0;149.20.48.61;True
200.0.0.0;149.20.48.77;True
200.0.0.0;173.36.254.164;True
200.0.0.0;193.162.145.50;True
200.0.0.0;195.50.116.18;True
200.0.0.0;198.6.255.37;True
200.0.0.0;198.6.255.40;True
200.0.0.0;202.51.247.10;True
200.0.0.0;202.214.86.252;True
200.0.0.0;206.223.132.89;True
200.0.0.0;217.8.97.6;True
200.0.0.0;217.8.98.42;True
200.0.0.0;217.8.98.46;True
204.0.0.0;149.20.48.61;True
204.0.0.0;149.20.48.77;True
204.0.0.0;173.36.254.164;True
204.0.0.0;193.162.145.50;True
204.0.0.0;195.50.116.18;True
204.0.0.0;198.6.255.37;True
204.0.0.0;198.6.255.40;True
204.0.0.0;202.51.247.10;True
204.0.0.0;202.214.86.252;True
204.0.0.0;206.223.132.89;True
204.0.0.0;217.8.97.6;True
204.0.0.0;217.8.98.42;True
204.0.0.0;217.8.98.46;True
205.0.0.0;149.20.48.61;True
205.0.0.0;149.20.48.77;True
205.0.0.0;173.36.254.164;True
205.0.0.0;193.162.145.50;True
205.0.0.0;195.50.116.18;True
205.0.0.0;198.6.255.37;True
205.0.0.0;198.6.255.40;True
205.0.0.0;202.51.247.10;True
205.0.0.0;202.214.86.252;True
205.0.0.0;206.223.132.89;True
205.0.0.0;217.8.97.6;True
205.0.0.0;217.8.98.42;True
205.0.0.0;217.8.98.46;True
205.128.0.0;149.20.48.61;True
205.128.0.0;149.20.48.77;True
205.128.0.0;173.36.254.164;True
205.128.0.0;193.162.145.50;True
205.128.0.0;195.50.116.18;True
205.128.0.0;198.6.255.37;True
205.128.0.0;198.6.255.40;True
205.128.0.0;202.51.247.10;True
205.128.0.0;202.214.86.252;True
205.128.0.0;206.223.132.89;True
205.128.0.0;217.8.97.6;True
205.128.0.0;217.8.98.42;True
205.128.0.0;217.8.98.46;True
205.192.0.0;149.20.48.61;True
205.192.0.0;149.20.48.77;True
205.192.0.0;173.36.254.164;True
205.192.0.0;193.162.145.50;True
205.192.0.0;195.50.116.18;True
205.192.0.0;198.6.255.37;True
205.192.0.0;198.6.255.40;True
205.192.0.0;202.51.247.10;True
205.192.0.0;202.214.86.252;True
205.192.0.0;206.223.132.89;True
205.192.0.0;217.8.97.6;True
205.192.0.0;217.8.98.42;True
205.192.0.0;217.8.98.46;True
205.200.0.0;149.20.48.61;True
205.200.0.0;149.20.48.77;True
205.200.0.0;173.36.254.164;True
205.200.0.0;193.162.145.50;True
205.200.0.0;195.50.116.18;True
205.200.0.0;198.6.255.37;True
205.200.0.0;198.6.255.40;True
205.200.0.0;202.51.247.10;True
205.200.0.0;202.214.86.252;True
205.200.0.0;206.223.132.89;True
205.200.0.0;217.8.97.6;True
205.200.0.0;217.8.98.42;True
205.200.0.0;217.8.98.46;True
205.202.0.0;149.20.48.61;True
205.202.0.0;149.20.48.77;True
205.202.0.0;173.36.254.164;True
205.202.0.0;193.162.145.50;True
205.202.0.0;195.50.116.18;True
205.202.0.0;198.6.255.37;True
205.202.0.0;198.6.255.40;True
205.202.0.0;202.51.247.10;True
205.202.0.0;202.214.86.252;True
205.202.0.0;206.223.132.89;True
205.202.0.0;217.8.97.6;True
205.202.0.0;217.8.98.42;True
205.202.0.0;217.8.98.46;True
205.203.0.0;149.20.48.61;True
205.203.0.0;149.20.48.77;True
205.203.0.0;173.36.254.164;True
205.203.0.0;193.162.145.50;True
205.203.0.0;195.50.116.18;True
205.203.0.0;198.6.255.37;True
205.203.0.0;198.6.255.40;True
205.203.0.0;202.51.247.10;True
205.203.0.0;202.214.86.252;True
205.203.0.0;206.223.132.89;True
205.203.0.0;217.8.97.6;True
205.203.0.0;217.8.98.42;True
205.203.0.0;217.8.98.46;True
205.203.128.0;149.20.48.61;True
205.203.128.0;149.20.48.77;True
205.203.128.0;173.36.254.164;True
205.203.128.0;193.162.145.50;True
205.203.128.0;195.50.116.18;True
205.203.128.0;198.6.255.37;True
205.203.128.0;198.6.255.40;True
205.203.128.0;202.51.247.10;True
205.203.128.0;202.214.86.252;True
205.203.128.0;206.223.132.89;True
205.203.128.0;217.8.97.6;True
205.203.128.0;217.8.98.42;True
205.203.128.0;217.8.98.46;True
205.203.192.0;149.20.48.61;True
205.203.192.0;149.20.48.77;True
205.203.192.0;173.36.254.164;True
205.203.192.0;193.162.145.50;True
205.203.192.0;195.50.116.18;True
205.203.192.0;198.6.255.37;True
205.203.192.0;198.6.255.40;True
205.203.192.0;202.51.247.10;True
205.203.192.0;202.214.86.252;True
205.203.192.0;206.223.132.89;True
205.203.192.0;217.8.97.6;True
205.203.192.0;217.8.98.42;True
205.203.192.0;217.8.98.46;True
205.203.200.0;149.20.48.61;True
205.203.200.0;149.20.48.77;True
205.203.200.0;173.36.254.164;True
205.203.200.0;193.162.145.50;True
205.203.200.0;195.50.116.18;True
205.203.200.0;198.6.255.37;True
205.203.200.0;198.6.255.40;True
205.203.200.0;202.51.247.10;True
205.203.200.0;202.214.86.252;True
205.203.200.0;206.223.132.89;True
205.203.200.0;217.8.97.6;True
205.203.200.0;217.8.98.42;True
205.203.200.0;217.8.98.46;True
205.203.201.0;149.20.48.61;True
205.203.201.0;149.20.48.77;True
205.203.201.0;173.36.254.164;True
205.203.201.0;193.162.145.50;True
205.203.201.0;195.50.116.18;True
205.203.201.0;198.6.255.37;True
205.203.201.0;198.6.255.40;True
205.203.201.0;202.51.247.10;True
205.203.201.0;202.214.86.252;True
205.203.201.0;206.223.132.89;True
205.203.201.0;217.8.97.6;True
205.203.201.0;217.8.98.42;True
205.203.201.0;217.8.98.46;True
205.203.202.0;149.20.48.61;True
205.203.202.0;149.20.48.77;True
205.203.202.0;173.36.254.164;True
205.203.202.0;193.162.145.50;True
205.203.202.0;195.50.116.18;True
205.203.202.0;198.6.255.37;True
205.203.202.0;198.6.255.40;True
205.203.202.0;202.51.247.10;True
205.203.202.0;202.214.86.252;True
205.203.202.0;206.223.132.89;True
205.203.202.0;217.8.97.6;True
205.203.202.0;217.8.98.42;True
205.203.202.0;217.8.98.46;True
205.203.203.0;149.20.48.61;True
205.203.203.0;149.20.48.77;True
205.203.203.0;173.36.254.164;True
205.203.203.0;193.162.145.50;True
205.203.203.0;195.50.116.18;True
205.203.203.0;198.6.255.37;True
205.203.203.0;198.6.255.40;True
205.203.203.0;202.51.247.10;True
205.203.203.0;202.214.86.252;True
205.203.203.0;206.223.132.89;True
205.203.203.0;217.8.97.6;True
205.203.203.0;217.8.98.42;True
205.203.203.0;217.8.98.46;True
205.203.204.0;149.20.48.61;True
205.203.204.0;149.20.48.77;True
205.203.204.0;173.36.254.164;True
205.203.204.0;193.162.145.50;True
205.203.204.0;195.50.116.18;True
205.203.204.0;198.6.255.37;True
205.203.204.0;198.6.255.40;True
205.203.204.0;202.51.247.10;True
205.203.204.0;202.214.86.252;True
205.203.204.0;206.223.132.89;True
205.203.204.0;217.8.97.6;True
205.203.204.0;217.8.98.42;True
205.203.204.0;217.8.98.46;True
205.203.208.0;149.20.48.61;True
205.203.208.0;149.20.48.77;True
205.203.208.0;173.36.254.164;True
205.203.208.0;193.162.145.50;True
205.203.208.0;195.50.116.18;True
205.203.208.0;198.6.255.37;True
205.203.208.0;198.6.255.40;True
205.203.208.0;202.51.247.10;True
205.203.208.0;202.214.86.252;True
205.203.208.0;206.223.132.89;True
205.203.208.0;217.8.97.6;True
205.203.208.0;217.8.98.42;True
205.203.208.0;217.8.98.46;True
205.203.224.0;149.20.48.61;True
205.203.224.0;149.20.48.77;True
205.203.224.0;173.36.254.164;True
205.203.224.0;193.162.145.50;True
205.203.224.0;195.50.116.18;True
205.203.224.0;198.6.255.37;True
205.203.224.0;198.6.255.40;True
205.203.224.0;202.51.247.10;True
205.203.224.0;202.214.86.252;True
205.203.224.0;206.223.132.89;True
205.203.224.0;217.8.97.6;True
205.203.224.0;217.8.98.42;True
205.203.224.0;217.8.98.46;True
205.204.0.0;149.20.48.61;True
205.204.0.0;149.20.48.77;True
205.204.0.0;173.36.254.164;True
205.204.0.0;193.162.145.50;True
205.204.0.0;195.50.116.18;True
205.204.0.0;198.6.255.37;True
205.204.0.0;198.6.255.40;True
205.204.0.0;202.51.247.10;True
205.204.0.0;202.214.86.252;True
205.204.0.0;206.223.132.89;True
205.204.0.0;217.8.97.6;True
205.204.0.0;217.8.98.42;True
205.204.0.0;217.8.98.46;True
205.208.0.0;149.20.48.61;True
205.208.0.0;149.20.48.77;True
205.208.0.0;173.36.254.164;True
205.208.0.0;193.162.145.50;True
205.208.0.0;195.50.116.18;True
205.208.0.0;198.6.255.37;True
205.208.0.0;198.6.255.40;True
205.208.0.0;202.51.247.10;True
205.208.0.0;202.214.86.252;True
205.208.0.0;206.223.132.89;True
205.208.0.0;217.8.97.6;True
205.208.0.0;217.8.98.42;True
205.208.0.0;217.8.98.46;True
205.224.0.0;149.20.48.61;True
205.224.0.0;149.20.48.77;True
205.224.0.0;173.36.254.164;True
205.224.0.0;193.162.145.50;True
205.224.0.0;195.50.116.18;True
205.224.0.0;198.6.255.37;True
205.224.0.0;198.6.255.40;True
205.224.0.0;202.51.247.10;True
205.224.0.0;202.214.86.252;True
205.224.0.0;206.223.132.89;True
205.224.0.0;217.8.97.6;True
205.224.0.0;217.8.98.42;True
205.224.0.0;217.8.98.46;True
206.0.0.0;149.20.48.61;True
206.0.0.0;149.20.48.77;True
206.0.0.0;173.36.254.164;True
206.0.0.0;193.162.145.50;True
206.0.0.0;195.50.116.18;True
206.0.0.0;198.6.255.37;True
206.0.0.0;198.6.255.40;True
206.0.0.0;202.51.247.10;True
206.0.0.0;202.214.86.252;True
206.0.0.0;206.223.132.89;True
206.0.0.0;217.8.97.6;True
206.0.0.0;217.8.98.42;True
206.0.0.0;217.8.98.46;True
208.0.0.0;149.20.48.61;True
208.0.0.0;149.20.48.77;True
208.0.0.0;173.36.254.164;True
208.0.0.0;193.162.145.50;True
208.0.0.0;195.50.116.18;True
208.0.0.0;198.6.255.37;True
208.0.0.0;198.6.255.40;True
208.0.0.0;202.51.247.10;True
208.0.0.0;202.214.86.252;True
208.0.0.0;206.223.132.89;True
208.0.0.0;217.8.97.6;True
208.0.0.0;217.8.98.42;True
208.0.0.0;217.8.98.46;True
216.0.0.0;149.20.48.61;True
216.0.0.0;149.20.48.77;True
216.0.0.0;173.36.254.164;True
216.0.0.0;193.162.145.50;True
216.0.0.0;195.50.116.18;True
216.0.0.0;198.6.255.37;True
216.0.0.0;198.6.255.40;True
216.0.0.0;202.51.247.10;True
216.0.0.0;202.214.86.252;True
216.0.0.0;206.223.132.89;True
216.0.0.0;217.8.97.6;True
216.0.0.0;217.8.98.42;True
216.0.0.0;217.8.98.46;True
217.0.0.0;149.20.48.61;True
217.0.0.0;149.20.48.77;True
217.0.0.0;173.36.254.164;True
217.0.0.0;193.162.145.50;True
217.0.0.0;195.50.116.18;True
217.0.0.0;198.6.255.37;True
217.0.0.0;198.6.255.40;True
217.0.0.0;202.51.247.10;True
217.0.0.0;202.214.86.252;True
217.0.0.0;206.223.132.89;True
217.0.0.0;217.8.97.6;True
217.0.0.0;217.8.98.42;True
217.0.0.0;217.8.98.46;True
217.16.0.0;149.20.48.61;True
217.16.0.0;149.20.48.77;True
217.16.0.0;173.36.254.164;True
217.16.0.0;193.162.145.50;True
217.16.0.0;195.50.116.18;True
217.16.0.0;198.6.255.37;True
217.16.0.0;198.6.255.40;True
217.16.0.0;202.51.247.10;True
217.16.0.0;202.214.86.252;True
217.16.0.0;206.223.132.89;True
217.16.0.0;217.8.97.6;True
217.16.0.0;217.8.98.42;True
217.16.0.0;217.8.98.46;True
217.24.0.0;149.20.48.61;True
217.24.0.0;149.20.48.77;True
217.24.0.0;173.36.254.164;True
217.24.0.0;193.162.145.50;True
217.24.0.0;195.50.116.18;True
217.24.0.0;198.6.255.37;True
217.24.0.0;198.6.255.40;True
217.24.0.0;202.51.247.10;True
217.24.0.0;202.214.86.252;True
217.24.0.0;206.223.132.89;True
217.24.0.0;217.8.97.6;True
217.24.0.0;217.8.98.42;True
217.24.0.0;217.8.98.46;True
217.28.0.0;149.20.48.61;True
217.28.0.0;149.20.48.77;True
217.28.0.0;173.36.254.164;True
217.28.0.0;193.162.145.50;True
217.28.0.0;195.50.116.18;True
217.28.0.0;198.6.255.37;True
217.28.0.0;198.6.255.40;True
217.28.0.0;202.51.247.10;True
217.28.0.0;202.214.86.252;True
217.28.0.0;206.223.132.89;True
217.28.0.0;217.8.97.6;True
217.28.0.0;217.8.98.42;True
217.28.0.0;217.8.98.46;True
217.30.0.0;149.20.48.61;True
217.30.0.0;149.20.48.77;True
217.30.0.0;173.36.254.164;True
217.30.0.0;193.162.145.50;True
217.30.0.0;195.50.116.18;True
217.30.0.0;198.6.255.37;True
217.30.0.0;198.6.255.40;True
217.30.0.0;202.51.247.10;True
217.30.0.0;202.214.86.252;True
217.30.0.0;206.223.132.89;True
217.30.0.0;217.8.97.6;True
217.30.0.0;217.8.98.42;True
217.30.0.0;217.8.98.46;True
217.30.64.0;149.20.48.61;True
217.30.64.0;149.20.48.77;True
217.30.64.0;173.36.254.164;True
217.30.64.0;193.162.145.50;True
217.30.64.0;195.50.116.18;True
217.30.64.0;198.6.255.37;True
217.30.64.0;198.6.255.40;True
217.30.64.0;202.51.247.10;True
217.30.64.0;202.214.86.252;True
217.30.64.0;206.223.132.89;True
217.30.64.0;217.8.97.6;True
217.30.64.0;217.8.98.42;True
217.30.64.0;217.8.98.46;True
217.30.80.0;149.20.48.61;True
217.30.80.0;149.20.48.77;True
217.30.80.0;173.36.254.164;True
217.30.80.0;193.162.145.50;True
217.30.80.0;195.50.116.18;True
217.30.80.0;198.6.255.37;True
217.30.80.0;198.6.255.40;True
217.30.80.0;202.51.247.10;True
217.30.80.0;202.214.86.252;True
217.30.80.0;206.223.132.89;True
217.30.80.0;217.8.97.6;True
217.30.80.0;217.8.98.42;True
217.30.80.0;217.8.98.46;True
217.30.88.0;149.20.48.61;True
217.30.88.0;149.20.48.77;True
217.30.88.0;173.36.254.164;True
217.30.88.0;193.162.145.50;True
217.30.88.0;195.50.116.18;True
217.30.88.0;198.6.255.37;True
217.30.88.0;198.6.255.40;True
217.30.88.0;202.51.247.10;True
217.30.88.0;202.214.86.252;True
217.30.88.0;206.223.132.89;True
217.30.88.0;217.8.97.6;True
217.30.88.0;217.8.98.42;True
217.30.88.0;217.8.98.46;True
217.30.92.0;149.20.48.61;True
217.30.92.0;149.20.48.77;True
217.30.92.0;173.36.254.164;True
217.30.92.0;193.162.145.50;True
217.30.92.0;195.50.116.18;True
217.30.92.0;198.6.255.37;True
217.30.92.0;198.6.255.40;True
217.30.92.0;202.51.247.10;True
217.30.92.0;202.214.86.252;True
217.30.92.0;206.223.132.89;True
217.30.92.0;217.8.97.6;True
217.30.92.0;217.8.98.42;True
217.30.92.0;217.8.98.46;True
217.30.94.0;149.20.48.61;True
217.30.94.0;149.20.48.77;True
217.30.94.0;173.36.254.164;True
217.30.94.0;193.162.145.50;True
217.30.94.0;195.50.116.18;True
217.30.94.0;198.6.255.37;True
217.30.94.0;198.6.255.40;True
217.30.94.0;202.51.247.10;True
217.30.94.0;202.214.86.252;True
217.30.94.0;206.223.132.89;True
217.30.94.0;217.8.97.6;True
217.30.94.0;217.8.98.42;True
217.30.94.0;217.8.98.46;True
217.30.94.1;149.20.48.61;True
217.30.94.1;149.20.48.77;True
217.30.94.1;173.36.254.164;True
217.30.94.1;193.162.145.50;True
217.30.94.1;195.50.116.18;True
217.30.94.1;198.6.255.37;True
217.30.94.1;198.6.255.40;True
217.30.94.1;202.51.247.10;True
217.30.94.1;202.214.86.252;True
217.30.94.1;206.223.132.89;True
217.30.94.1;217.8.97.6;True
217.30.94.1;217.8.98.42;True
217.30.94.1;217.8.98.46;True
217.30.94.2;149.20.48.61;True
